Date,Open,High,Low,Close,Adj Close,Volume
2020-06-08,12734.540039,12836.679688,11636.009766,11867.169922,11867.169922,34241980000
2020-06-15,11565.820313,12318.750000,11525.360352,11980.120117,11980.120117,28876100000
2020-06-22,11963.299805,12176.429688,11578.809570,11604.429688,11604.429688,27870950000
2020-06-29,11683.070313,12138.830078,11605.469727,11991.519531,11991.519531,17793010000
2020-07-06,12181.290039,12218.190430,11831.040039,12075.580078,12075.580078,23572210000
2020-07-13,12159.750000,12427.490234,11963.500000,12402.740234,12402.740234,21991770000
2020-07-20,12413.150391,12617.179688,12352.719727,12461.780273,12461.780273,20959710000
2020-07-27,12481.009766,12688.690430,12320.730469,12465.049805,12465.049805,22039370000
2020-08-03,12513.209961,12766.049805,12470.469727,12765.839844,12765.839844,22369880000
2020-08-10,12797.780273,13010.860352,12794.530273,12902.500000,12902.500000,20016990000
2020-08-17,12942.309570,12975.540039,12739.000000,12809.070313,12809.070313,18785350000
2020-08-24,12904.950195,13173.969727,12881.400391,13170.959961,13170.959961,18887790000
2020-08-31,13134.389648,13299.730469,12723.790039,12966.139648,12966.139648,22040710000
2020-09-07,12777.549805,12969.459961,12659.160156,12773.040039,12773.040039,16483130000
2020-09-14,12868.309570,13128.679688,12779.400391,12833.570313,12833.570313,24034260000
2020-09-21,12617.450195,12833.570313,12228.969727,12485.379883,12485.379883,21547840000
2020-09-28,12650.049805,12803.519531,12551.969727,12749.790039,12749.790039,20352550000
2020-10-05,12842.490234,13297.000000,12824.200195,13252.620117,13252.620117,19733380000
2020-10-12,13289.549805,13350.589844,12960.980469,13169.320313,13169.320313,19268280000
2020-10-19,13169.320313,13247.750000,12999.410156,13199.860352,13199.860352,19895410000
2020-10-26,13063.799805,13063.799805,12293.750000,12429.330078,12429.330078,22808450000
2020-11-02,12573.339844,13270.469727,12535.929688,13218.669922,13218.669922,22988840000
2020-11-09,13726.209961,13930.879883,13476.230469,13761.320313,13761.320313,28790600000
2020-11-16,13946.190430,14004.610352,13714.269531,13827.000000,13827.000000,23922170000
2020-11-23,13827.000000,14271.089844,13827.000000,14198.500000,14198.500000,18984870000
2020-11-30,14140.950195,14417.400391,13977.049805,14417.330078,14417.330078,26902810000
2020-12-07,14375.549805,14476.679688,14260.889648,14355.290039,14355.290039,23533560000
2020-12-14,14445.360352,14529.879883,14214.030273,14467.820313,14467.820313,24265420000
2020-12-21,14257.730469,14457.290039,14171.769531,14382.500000,14382.500000,14413820000
2020-12-28,14476.349609,14533.209961,14371.870117,14524.799805,14524.799805,13232200000
2021-01-04,14601.450195,15006.160156,14258.250000,14966.830078,14966.830078,25484320000
2021-01-11,14828.030273,15129.120117,14791.650391,14894.169922,14894.169922,24551330000
2021-01-18,15026.639648,15114.110352,14881.379883,14951.839844,14951.839844,19099620000
2021-01-25,14951.839844,14995.549805,14328.459961,14397.200195,14397.200195,36413520000
2021-02-01,14397.200195,15087.969727,14397.200195,15069.599609,15069.599609,25430390000
2021-02-08,15069.599609,15373.769531,15069.599609,15369.599609,15369.599609,22694360000
2021-02-15,15370.219727,15483.200195,15205.040039,15362.690430,15362.690430,19353010000
2021-02-22,15362.690430,15566.469727,14943.969727,15010.469727,15010.469727,31119200000
2021-03-01,15010.469727,15396.519531,14765.549805,15251.830078,15251.830078,30700830000
2021-03-08,15251.830078,15717.809570,15236.929688,15715.209961,15715.209961,26945080000
2021-03-15,15715.209961,15797.940430,15454.110352,15562.259766,15562.259766,25796900000
2021-03-22,15562.259766,15687.179688,15138.690430,15682.540039,15682.540039,24132360000
2021-03-29,15682.540039,15752.330078,15522.660156,15751.700195,15751.700195,17439630000
2021-04-05,15752.240234,15956.379883,15752.240234,15956.370117,15956.370117,19677100000
2021-04-12,15956.370117,16207.099609,15902.160156,16186.290039,16186.290039,19468590000
2021-04-19,16186.290039,16246.370117,15887.389648,16206.000000,16206.000000,19795190000
2021-04-26,16206.000000,16413.279297,16199.480469,16219.330078,16219.330078,19777170000
2021-05-03,16219.330078,16598.019531,16156.990234,16590.429688,16590.429688,21049220000
2021-05-10,16590.429688,16685.890625,16030.299805,16415.359375,16415.359375,17946860000
2021-05-17,16415.359375,16475.000000,16040.429688,16375.000000,16375.000000,16716150000
2021-05-24,16375.000000,16588.689453,16375.000000,16555.660156,16555.660156,19443140000
2021-05-31,16555.660156,16718.669922,16530.199219,16708.740234,16708.740234,17050410000
2021-06-07,16708.740234,16726.949219,16607.140625,16694.929688,16694.929688,18389070000
2021-06-14,16694.929688,16694.929688,16142.500000,16143.950195,16143.950195,20949640000
2021-06-21,16143.950195,16678.000000,16143.950195,16658.789063,16658.789063,19163010000
2021-06-28,16658.789063,16689.429688,16517.029297,16674.849609,16674.849609,15859180000
2021-07-05,16674.849609,16674.849609,16245.480469,16633.300781,16633.300781,12813860000
2021-07-12,16633.300781,16681.650391,16345.509766,16364.660156,16364.660156,15756840000
2021-07-19,16364.660156,16564.140625,15954.690430,16552.380859,16552.380859,17267170000
2021-07-26,16552.380859,16750.669922,16430.519531,16602.289063,16602.289063,14952430000
2021-07-30,16697.099609,16715.884766,16575.500000,16602.287109,16602.287109,0
